locality,zone,bhk,total_sqft,bathrooms,balconies,age_years,floor_no,total_floors,floor_ratio,sqft_per_bhk,property_type,amenities_score,parking,distance_to_it_park_km
Pashan,Premium West,3,1360.0,4,3.0,3,5,8,0.625,453.3333333333333,Apartment,2,1,4.0
Wagholi,Outskirts,3,1788.8,3,2.0,5,9,21,0.42857142857142855,596.2666666666667,Apartment,2,1,7.2
Narhe,Outskirts,3,1738.6,3,2.0,5,8,11,0.7272727272727273,579.5333333333333,Apartment,5,1,6.0
Aundh,Premium West,1,589.0,1,1.0,5,5,8,0.625,589.0,Apartment,2,0,5.6
Shivaji Nagar,Central,4,1801.5,4,3.0,2,12,14,0.8571428571428571,450.375,Apartment,2,0,5.0
NIBM Road,Outskirts,1,534.4,1,2.0,5,14,25,0.56,534.4,Apartment,4,0,6.5
Moshi,Outskirts,4,1888.3,4,1.0,8,11,25,0.44,472.075,Apartment,3,0,1.7
Narayan Peth,Central,2,1144.9,3,2.0,3,10,27,0.37037037037037035,572.45,Apartment,5,1,6.5
Wagholi,Outskirts,2,942.3,2,2.0,0,1,7,0.14285714285714285,471.15,Apartment,2,1,1.3
Kondhwa,Outskirts,2,792.7,2,1.0,5,4,11,0.36363636363636365,396.35,Apartment,4,0,5.2
Camp,Central,2,932.5,2,1.0,3,0,3,0.0,466.25,Villa,3,1,0.7
NIBM Road,Outskirts,4,1632.0,4,2.0,3,22,29,0.7586206896551724,408.0,Apartment,0,1,3.7
Chinchwad,Outskirts,1,637.0,1,1.0,5,5,25,0.2,637.0,Apartment,5,0,4.1
Kharadi,IT Corridor,2,840.4,2,2.0,5,7,9,0.7777777777777778,420.2,Apartment,4,1,4.1
Kiwale,Outskirts,3,1233.8,4,1.0,2,4,15,0.26666666666666666,411.26666666666665,Apartment,3,1,9.2
Moshi,Outskirts,2,1368.3,2,2.0,3,7,23,0.30434782608695654,684.15,Apartment,5,1,7.6
Undri,Outskirts,2,1109.2,2,0.0,18,0,19,0.0,554.6,Apartment,2,1,6.6
Undri,Outskirts,3,1627.1,3,1.0,3,9,11,0.8181818181818182,542.3666666666667,Builder Floor,5,0,10.0
Moshi,Outskirts,2,1130.2,3,2.0,5,0,16,0.0,565.1,Apartment,4,0,4.2
Wagholi,Outskirts,2,1011.2,2,1.0,18,13,22,0.5909090909090909,505.6,Apartment,0,1,11.8
Sinhgad Road,Outskirts,4,1886.7,4,,3,13,14,0.9285714285714286,471.675,Apartment,3,1,3.8
Camp,Central,4,1957.9,4,2.0,2,3,7,0.42857142857142855,489.475,Builder Floor,0,0,7.6
Narhe,Outskirts,3,1388.2,4,2.0,18,2,15,0.13333333333333333,462.73333333333335,Apartment,5,0,0.0
Kalyani Nagar,Premium West,4,2148.1,4,2.0,1,11,20,0.55,537.025,Apartment,5,1,7.1
Shivaji Nagar,Central,5,2829.6,5,1.0,2,0,11,0.0,565.92,Apartment,5,1,3.7
Viman Nagar,IT Corridor,3,1325.3,3,0.0,5,4,7,0.5714285714285714,441.76666666666665,Apartment,5,1,0.3
Viman Nagar,IT Corridor,3,1601.7,3,1.0,3,23,24,0.9583333333333334,533.9,Apartment,5,0,2.2
Wakad,Mid-tier,4,2563.3,5,1.0,0,3,26,0.11538461538461539,640.825,Apartment,0,0,0.6
Narayan Peth,Central,1,584.1,1,2.0,8,13,14,0.9285714285714286,584.1,Villa,4,0,5.8
NIBM Road,Outskirts,4,1653.3,4,0.0,8,3,6,0.5,413.325,Apartment,1,1,11.4
Wakad,Mid-tier,2,1142.8,2,1.0,12,0,7,0.0,571.4,Builder Floor,3,1,3.5
Somwar Peth,Central,2,922.2,3,3.0,2,2,4,0.5,461.1,Apartment,0,1,1.5
Kiwale,Outskirts,3,1899.3,4,0.0,8,3,7,0.42857142857142855,633.1,Apartment,0,0,5.1
Kalyani Nagar,Premium West,2,937.4,3,1.0,5,0,11,0.0,468.7,Villa,2,1,4.2
Viman Nagar,IT Corridor,3,1813.1,3,2.0,2,12,15,0.8,604.3666666666667,Apartment,2,0,4.0
Shivaji Nagar,Central,3,1342.8,3,2.0,2,9,12,0.75,447.59999999999997,Builder Floor,2,1,9.2
Hadapsar,Outskirts,2,960.4,3,1.0,2,13,16,0.8125,480.2,Apartment,4,1,9.1
Narayan Peth,Central,2,1289.8,3,2.0,5,21,29,0.7241379310344828,644.9,Apartment,1,0,1.5
Kharadi,IT Corridor,2,890.9,2,3.0,5,4,7,0.5714285714285714,445.45,Apartment,5,1,7.5
Narhe,Outskirts,2,1177.5,2,1.0,3,18,25,0.72,588.75,Apartment,2,1,6.2
Kalyani Nagar,Premium West,1,700.2,1,3.0,8,8,21,0.38095238095238093,700.2,Apartment,1,1,2.7
Somwar Peth,Central,2,635.0,2,2.0,1,20,22,0.9090909090909091,317.5,Builder Floor,5,0,17.0
Narhe,Outskirts,3,1711.7,3,1.0,5,4,6,0.6666666666666666,570.5666666666667,Villa,2,1,0.2
Moshi,Outskirts,3,1632.2,4,1.0,3,0,8,0.0,544.0666666666667,Builder Floor,3,1,10.3
Moshi,Outskirts,3,1484.6,3,2.0,5,0,4,0.0,494.8666666666666,Apartment,1,1,4.7
Wakad,Mid-tier,2,1129.1,2,2.0,5,4,6,0.6666666666666666,564.55,Apartment,2,0,5.9
Kondhwa,Outskirts,1,610.9,2,2.0,3,1,8,0.125,610.9,Apartment,3,1,3.4
Pashan,Premium West,4,2022.5,4,3.0,3,0,20,0.0,505.625,Builder Floor,2,1,0.3
Ravet,Mid-tier,4,1990.8,4,2.0,5,10,12,0.8333333333333334,497.7,Apartment,4,0,5.2
Aundh,Premium West,3,1898.8,3,1.0,3,2,12,0.16666666666666666,632.9333333333333,Apartment,0,1,2.5
Aundh,Premium West,2,1271.0,2,2.0,25,10,22,0.45454545454545453,635.5,Apartment,0,1,6.8
Aundh,Premium West,3,1833.7,4,1.0,5,0,4,0.0,611.2333333333333,Apartment,3,1,8.9
Shivaji Nagar,Central,1,675.4,2,1.0,5,3,7,0.42857142857142855,675.4,Apartment,1,1,4.4
Balewadi,IT Corridor,3,1372.9,4,0.0,18,23,24,0.9583333333333334,457.6333333333334,Apartment,2,1,14.5
Somwar Peth,Central,3,1284.4,3,2.0,8,18,27,0.6666666666666666,428.1333333333334,Apartment,0,1,0.7
Baner,Premium West,3,1451.1,4,0.0,5,14,16,0.875,483.7,Builder Floor,5,1,7.2
Kondhwa,Outskirts,2,1084.2,3,,0,4,5,0.8,542.1,Builder Floor,1,1,1.6
Viman Nagar,IT Corridor,3,1973.0,4,0.0,8,4,5,0.8,657.6666666666666,Apartment,2,1,2.1
Hadapsar,Outskirts,2,1080.1,2,1.0,5,5,5,1.0,540.05,Apartment,3,1,3.5
Moshi,Outskirts,2,1299.9,2,2.0,3,7,16,0.4375,649.95,Apartment,5,0,5.9
Kharadi,IT Corridor,1,628.2,1,1.0,1,8,12,0.6666666666666666,628.2,Apartment,2,0,0.9
Sinhgad Road,Outskirts,2,1050.5,2,1.0,8,1,16,0.0625,525.25,Apartment,3,1,7.5
Undri,Outskirts,2,1186.3,3,2.0,18,11,24,0.4583333333333333,593.15,Apartment,0,1,1.7
Boat Club Road,Premium West,3,1577.6,4,1.0,18,18,28,0.6428571428571429,525.8666666666667,Apartment,2,0,1.8
Hinjewadi,Mid-tier,2,1454.6,2,2.0,2,3,20,0.15,727.3,Apartment,3,1,0.7
Kondhwa,Outskirts,2,769.1,2,0.0,2,2,4,0.5,384.55,Apartment,4,1,4.7
Narayan Peth,Central,3,1743.8,4,2.0,2,16,21,0.7619047619047619,581.2666666666667,Apartment,1,0,6.7
Wagholi,Outskirts,2,936.8,2,2.0,2,3,19,0.15789473684210525,468.4,Builder Floor,5,0,8.0
Koregaon Park,Premium West,2,1085.7,3,1.0,1,0,10,0.0,542.85,Apartment,2,1,5.3
Wagholi,Outskirts,2,1013.9,3,2.0,5,19,21,0.9047619047619048,506.95,Apartment,0,1,7.5
Moshi,Outskirts,2,1222.2,2,2.0,12,15,19,0.7894736842105263,611.1,Builder Floor,2,1,9.3
Kondhwa,Outskirts,2,842.8,2,3.0,2,19,20,0.95,421.4,Villa,1,0,1.9
Magarpatta,Mid-tier,2,991.6,2,1.0,0,2,4,0.5,495.8,Apartment,0,1,7.9
Wakad,Mid-tier,1,628.3,2,1.0,8,10,25,0.4,628.3,Apartment,3,1,0.6
Somwar Peth,Central,4,2284.4,4,2.0,3,7,24,0.2916666666666667,571.1,Apartment,5,1,3.9
Narhe,Outskirts,3,1491.3,4,1.0,12,4,7,0.5714285714285714,497.09999999999997,Apartment,4,0,8.6
Viman Nagar,IT Corridor,3,1373.3,4,1.0,12,16,19,0.8421052631578947,457.76666666666665,Apartment,1,0,4.1
Wagholi,Outskirts,1,660.8,1,1.0,3,0,12,0.0,660.8,Builder Floor,1,1,9.0
Moshi,Outskirts,2,1135.3,2,1.0,2,9,18,0.5,567.65,Apartment,3,0,8.0
Sinhgad Road,Outskirts,3,1661.8,3,2.0,2,7,22,0.3181818181818182,553.9333333333333,Apartment,4,0,7.9
Shivaji Nagar,Central,2,668.6,2,2.0,12,12,18,0.6666666666666666,334.3,Apartment,3,1,12.7
NIBM Road,Outskirts,2,1105.2,2,1.0,8,13,16,0.8125,552.6,Apartment,1,1,0.8
Hadapsar,Outskirts,4,1810.1,5,1.0,12,3,7,0.42857142857142855,452.525,Apartment,0,1,2.9
Kondhwa,Outskirts,2,858.0,3,0.0,5,6,24,0.25,429.0,Builder Floor,1,1,8.8
Chinchwad,Outskirts,4,1763.5,4,2.0,2,17,17,1.0,440.875,Apartment,4,1,13.7
Hadapsar,Outskirts,5,2853.9,6,2.0,5,14,15,0.9333333333333333,570.78,Apartment,3,0,1.9
Kiwale,Outskirts,2,1207.1,2,2.0,5,15,24,0.625,603.55,Apartment,0,1,1.1
Hinjewadi,Mid-tier,4,2444.1,4,2.0,3,6,11,0.5454545454545454,611.025,Apartment,3,1,9.6
Wakad,Mid-tier,3,1465.7,3,1.0,5,11,28,0.39285714285714285,488.56666666666666,Apartment,0,0,2.4
Kharadi,IT Corridor,2,981.2,2,2.0,12,4,14,0.2857142857142857,490.6,Apartment,1,1,14.3
Boat Club Road,Premium West,2,839.0,2,1.0,5,8,26,0.3076923076923077,419.5,Apartment,0,1,4.2
Hinjewadi,Mid-tier,1,722.4,1,1.0,0,0,18,0.0,722.4,Apartment,3,1,4.3
Swargate,Central,2,1152.1,2,3.0,3,5,11,0.45454545454545453,576.05,Builder Floor,1,1,9.9
Boat Club Road,Premium West,2,873.2,2,,2,12,19,0.631578947368421,436.6,Apartment,5,1,7.0
Sinhgad Road,Outskirts,2,1168.9,3,2.0,5,20,24,0.8333333333333334,584.45,Apartment,4,0,7.1
Aundh,Premium West,2,1019.8,2,3.0,3,1,3,0.3333333333333333,509.9,Apartment,3,0,3.8
Undri,Outskirts,2,1055.0,3,1.0,12,22,24,0.9166666666666666,527.5,Apartment,2,1,11.9
Swargate,Central,2,1352.7,2,1.0,3,1,18,0.05555555555555555,676.35,Villa,0,1,8.6
Hadapsar,Outskirts,1,705.8,1,0.0,2,6,6,1.0,705.8,Apartment,0,0,12.2
Shivaji Nagar,Central,3,1755.4,3,2.0,3,2,8,0.25,585.1333333333333,Apartment,4,1,5.2
Kothrud,IT Corridor,2,1127.5,2,2.0,8,4,18,0.2222222222222222,563.75,Apartment,0,1,14.4
Chinchwad,Outskirts,3,1663.0,3,2.0,3,2,3,0.6666666666666666,554.3333333333334,Apartment,5,1,7.9
Kiwale,Outskirts,3,1601.1,4,2.0,5,1,11,0.09090909090909091,533.6999999999999,Apartment,2,1,6.1
Narhe,Outskirts,2,1115.0,2,1.0,3,6,17,0.35294117647058826,557.5,Apartment,2,1,0.7
Narhe,Outskirts,1,585.3,2,1.0,12,12,14,0.8571428571428571,585.3,Builder Floor,4,0,3.5
Camp,Central,2,1012.6,2,2.0,18,6,10,0.6,506.3,Apartment,5,1,3.9
Balewadi,IT Corridor,2,916.4,2,1.0,3,5,12,0.4166666666666667,458.2,Apartment,2,1,0.7
Ravet,Mid-tier,2,961.7,2,2.0,5,1,9,0.1111111111111111,480.85,Apartment,0,1,2.8
Hinjewadi,Mid-tier,3,1590.7,4,1.0,2,4,29,0.13793103448275862,530.2333333333333,Apartment,0,0,9.4
Baner,Premium West,2,1080.9,2,1.0,5,3,3,1.0,540.45,Apartment,4,1,10.4
Bavdhan,Mid-tier,3,1452.7,4,1.0,2,3,4,0.75,484.23333333333335,Apartment,3,1,13.2
Wakad,Mid-tier,1,684.8,1,1.0,5,2,11,0.18181818181818182,684.8,Builder Floor,5,1,6.3
Kothrud,IT Corridor,2,1140.6,3,1.0,0,10,29,0.3448275862068966,570.3,Apartment,0,0,8.8
Baner,Premium West,2,955.7,2,0.0,8,0,6,0.0,477.85,Apartment,2,1,4.3
Wakad,Mid-tier,2,754.6,2,2.0,0,18,22,0.8181818181818182,377.3,Builder Floor,4,1,9.7
Shivaji Nagar,Central,4,2113.5,5,1.0,3,16,27,0.5925925925925926,528.375,Builder Floor,4,0,5.0
Narayan Peth,Central,3,1873.5,3,1.0,5,8,9,0.8888888888888888,624.5,Apartment,3,1,5.8
Viman Nagar,IT Corridor,2,969.4,3,2.0,12,13,14,0.9285714285714286,484.7,Apartment,3,1,2.4
Boat Club Road,Premium West,1,641.0,1,2.0,2,2,3,0.6666666666666666,641.0,Apartment,0,1,8.6
Kiwale,Outskirts,2,816.8,2,2.0,3,6,13,0.46153846153846156,408.4,Apartment,1,1,2.4
Somwar Peth,Central,3,1501.9,3,2.0,25,0,7,0.0,500.6333333333334,Apartment,5,0,8.0
Kharadi,IT Corridor,3,1398.5,3,2.0,3,3,11,0.2727272727272727,466.1666666666667,Apartment,2,1,6.7
Swargate,Central,2,1121.9,2,2.0,8,1,15,0.06666666666666667,560.95,Apartment,5,1,0.7
Hadapsar,Outskirts,2,1054.6,3,1.0,3,20,26,0.7692307692307693,527.3,Apartment,1,1,6.6
Baner,Premium West,2,868.7,3,1.0,1,18,21,0.8571428571428571,434.35,Apartment,2,1,11.2
Hinjewadi,Mid-tier,2,960.7,3,1.0,18,0,9,0.0,480.35,Apartment,1,0,10.4
Hinjewadi,Mid-tier,3,1474.1,3,2.0,8,8,21,0.38095238095238093,491.3666666666666,Apartment,2,1,6.8
Somwar Peth,Central,2,1008.7,2,1.0,12,9,20,0.45,504.35,Apartment,2,1,9.1
Wagholi,Outskirts,3,1191.3,4,0.0,12,12,15,0.8,397.09999999999997,Builder Floor,0,1,6.0
Koregaon Park,Premium West,2,879.1,2,1.0,12,17,19,0.8947368421052632,439.55,Apartment,0,1,1.9
Kiwale,Outskirts,4,1963.7,5,2.0,12,18,24,0.75,490.925,Apartment,5,1,7.7
Boat Club Road,Premium West,3,1294.2,4,2.0,12,3,7,0.42857142857142855,431.40000000000003,Apartment,3,1,6.3
Magarpatta,Mid-tier,4,1622.5,4,0.0,2,1,16,0.0625,405.625,Apartment,1,1,6.8
Shivaji Nagar,Central,2,955.9,2,1.0,0,10,14,0.7142857142857143,477.95,Apartment,5,1,4.4
Somwar Peth,Central,2,1221.3,3,2.0,5,4,17,0.23529411764705882,610.65,Apartment,2,0,1.4
Wagholi,Outskirts,5,3182.1,6,2.0,8,5,6,0.8333333333333334,636.42,Apartment,3,1,10.7
Moshi,Outskirts,2,1187.0,3,2.0,25,4,5,0.8,593.5,Builder Floor,1,1,5.2
Ravet,Mid-tier,2,840.1,2,1.0,8,16,28,0.5714285714285714,420.05,Apartment,1,1,9.9
Wagholi,Outskirts,3,1568.0,3,1.0,2,22,25,0.88,522.6666666666666,Apartment,3,1,6.9
Hinjewadi,Mid-tier,2,1106.2,3,1.0,8,8,8,1.0,553.1,Apartment,5,1,7.1
Wagholi,Outskirts,2,1141.2,2,2.0,8,6,16,0.375,570.6,Apartment,0,1,6.8
Wakad,Mid-tier,5,2781.0,5,2.0,2,26,28,0.9285714285714286,556.2,Apartment,3,1,7.5
Sinhgad Road,Outskirts,2,1065.1,2,3.0,1,3,3,1.0,532.55,Builder Floor,5,0,6.9
Narayan Peth,Central,4,2540.4,4,1.0,12,5,5,1.0,635.1,Apartment,2,1,7.6
Ravet,Mid-tier,1,737.5,1,2.0,12,0,22,0.0,737.5,Apartment,5,1,8.0
Narayan Peth,Central,2,1124.0,2,0.0,3,1,9,0.1111111111111111,562.0,Apartment,4,1,0.3
Narayan Peth,Central,2,1174.9,2,2.0,3,3,22,0.13636363636363635,587.45,Apartment,1,1,6.2
Pashan,Premium West,3,1864.1,3,3.0,2,1,4,0.25,621.3666666666667,Apartment,1,1,10.3
Kharadi,IT Corridor,3,1479.9,4,1.0,2,8,9,0.8888888888888888,493.3,Apartment,5,1,1.1
Magarpatta,Mid-tier,2,851.1,2,1.0,3,14,17,0.8235294117647058,425.55,Apartment,3,1,4.9
Swargate,Central,4,2043.0,4,1.0,3,0,8,0.0,510.75,Apartment,1,0,3.4
Pashan,Premium West,2,1446.8,3,2.0,1,8,8,1.0,723.4,Builder Floor,1,1,5.1
Wakad,Mid-tier,2,1023.0,2,2.0,8,14,17,0.8235294117647058,511.5,Apartment,5,1,10.6
Aundh,Premium West,2,1065.6,2,2.0,5,4,13,0.3076923076923077,532.8,Apartment,5,0,2.9
Camp,Central,2,1088.5,3,2.0,8,6,26,0.23076923076923078,544.25,Apartment,1,1,3.7
Kharadi,IT Corridor,1,760.1,2,1.0,5,8,16,0.5,760.1,Apartment,2,1,7.5
Shivaji Nagar,Central,2,1118.3,2,2.0,12,3,6,0.5,559.15,Apartment,3,0,9.4
Pashan,Premium West,2,961.9,2,3.0,0,2,16,0.125,480.95,Apartment,1,1,10.6
Narhe,Outskirts,2,1183.5,2,2.0,25,1,4,0.25,591.75,Apartment,1,0,11.5
Undri,Outskirts,4,1567.9,4,1.0,8,1,3,0.3333333333333333,391.975,Apartment,0,1,0.4
Undri,Outskirts,4,1955.4,4,1.0,18,6,13,0.46153846153846156,488.85,Apartment,3,1,6.1
Koregaon Park,Premium West,2,778.9,2,3.0,3,0,16,0.0,389.45,Apartment,0,1,14.4
Viman Nagar,IT Corridor,1,435.0,1,2.0,5,9,9,1.0,435.0,Apartment,5,1,7.2
Wagholi,Outskirts,3,1388.2,3,2.0,12,2,3,0.6666666666666666,462.73333333333335,Apartment,2,1,1.0
Sinhgad Road,Outskirts,5,2461.1,5,2.0,8,4,11,0.36363636363636365,492.21999999999997,Apartment,5,1,8.2
Hadapsar,Outskirts,3,1475.2,3,1.0,25,8,29,0.27586206896551724,491.73333333333335,Apartment,0,1,2.1
Wakad,Mid-tier,2,872.3,2,1.0,3,6,7,0.8571428571428571,436.15,Apartment,0,1,7.2
Kothrud,IT Corridor,2,1223.4,2,2.0,0,3,6,0.5,611.7,Apartment,4,1,12.6
Camp,Central,2,1129.3,3,2.0,8,13,25,0.52,564.65,Apartment,5,1,1.7
Swargate,Central,2,992.8,2,2.0,0,4,9,0.4444444444444444,496.4,Apartment,1,1,7.9
Boat Club Road,Premium West,4,1853.3,4,2.0,18,0,22,0.0,463.325,Apartment,1,1,1.0
Undri,Outskirts,1,569.9,2,3.0,2,9,13,0.6923076923076923,569.9,Apartment,3,1,1.2
Wakad,Mid-tier,2,716.8,3,2.0,8,2,3,0.6666666666666666,358.4,Apartment,5,0,1.8
Kharadi,IT Corridor,3,1204.1,3,1.0,1,19,23,0.8260869565217391,401.3666666666666,Apartment,2,1,5.9
Magarpatta,Mid-tier,1,596.4,2,1.0,3,6,7,0.8571428571428571,596.4,Apartment,4,1,10.6
Kothrud,IT Corridor,4,1813.0,5,3.0,2,6,29,0.20689655172413793,453.25,Builder Floor,2,1,12.3
Viman Nagar,IT Corridor,2,1099.0,2,3.0,8,0,16,0.0,549.5,Apartment,0,1,5.4
Wagholi,Outskirts,2,1117.3,2,1.0,0,8,26,0.3076923076923077,558.65,Apartment,1,0,8.0
Boat Club Road,Premium West,3,1757.1,3,1.0,5,16,25,0.64,585.6999999999999,Builder Floor,5,0,10.9
Bavdhan,Mid-tier,3,1762.1,4,2.0,5,3,5,0.6,587.3666666666667,Villa,3,1,2.8
Hadapsar,Outskirts,2,1001.5,3,1.0,5,20,20,1.0,500.75,Apartment,0,1,5.5
Chinchwad,Outskirts,2,918.8,2,1.0,2,5,12,0.4166666666666667,459.4,Apartment,0,1,5.0
Magarpatta,Mid-tier,3,1594.6,3,1.0,25,21,28,0.75,531.5333333333333,Apartment,3,0,6.7
Baner,Premium West,3,1284.2,3,2.0,12,13,16,0.8125,428.06666666666666,Apartment,3,1,5.3
Swargate,Central,3,1885.0,3,1.0,3,1,19,0.05263157894736842,628.3333333333334,Apartment,5,1,1.7
Narayan Peth,Central,3,1309.7,3,1.0,12,14,15,0.9333333333333333,436.56666666666666,Apartment,0,1,4.1
Magarpatta,Mid-tier,3,1168.3,3,2.0,8,20,27,0.7407407407407407,389.43333333333334,Apartment,3,1,6.1
Moshi,Outskirts,3,1306.1,3,0.0,25,21,21,1.0,435.3666666666666,Apartment,2,0,9.2
Kothrud,IT Corridor,2,907.7,2,1.0,3,9,18,0.5,453.85,Apartment,5,1,11.4
Wakad,Mid-tier,3,998.8,3,1.0,1,7,27,0.25925925925925924,332.93333333333334,Apartment,3,1,5.2
NIBM Road,Outskirts,2,1264.3,3,1.0,5,13,27,0.48148148148148145,632.15,Apartment,2,1,3.8
Hinjewadi,Mid-tier,2,1169.2,3,1.0,1,1,12,0.08333333333333333,584.6,Apartment,1,1,1.0
Narhe,Outskirts,3,1182.0,3,1.0,3,2,6,0.3333333333333333,394.0,Apartment,3,1,5.0
Kharadi,IT Corridor,2,1029.6,2,2.0,3,3,14,0.21428571428571427,514.8,Apartment,1,1,7.7
Kondhwa,Outskirts,2,1087.2,3,2.0,5,0,4,0.0,543.6,Apartment,3,0,5.5
Undri,Outskirts,1,664.2,1,1.0,12,3,8,0.375,664.2,Apartment,3,1,2.3
Hinjewadi,Mid-tier,3,1408.7,4,3.0,5,0,9,0.0,469.56666666666666,Apartment,1,0,4.3
Boat Club Road,Premium West,4,1973.9,4,1.0,8,9,26,0.34615384615384615,493.475,Villa,1,1,1.6
Kharadi,IT Corridor,2,923.0,3,2.0,5,6,26,0.23076923076923078,461.5,Apartment,4,0,6.7
Bavdhan,Mid-tier,3,1397.4,3,1.0,1,3,7,0.42857142857142855,465.8,Apartment,2,1,0.7
Chinchwad,Outskirts,3,1740.7,3,2.0,25,5,10,0.5,580.2333333333333,Apartment,3,0,5.4
Kalyani Nagar,Premium West,5,3094.1,5,0.0,8,2,13,0.15384615384615385,618.8199999999999,Apartment,5,1,4.8
Sinhgad Road,Outskirts,3,1668.8,4,3.0,5,5,28,0.17857142857142858,556.2666666666667,Builder Floor,2,0,3.9
Aundh,Premium West,2,1027.4,2,1.0,5,4,17,0.23529411764705882,513.7,Apartment,4,1,3.2
Shivaji Nagar,Central,3,1084.2,3,0.0,5,16,19,0.8421052631578947,361.40000000000003,Apartment,2,1,6.1
Kondhwa,Outskirts,2,949.1,3,1.0,25,11,20,0.55,474.55,Apartment,5,1,4.2
Somwar Peth,Central,2,947.1,3,1.0,3,1,3,0.3333333333333333,473.55,Apartment,4,1,11.8
Baner,Premium West,1,549.7,2,1.0,8,15,21,0.7142857142857143,549.7,Apartment,1,1,9.3
Balewadi,IT Corridor,3,1232.8,3,0.0,0,11,27,0.4074074074074074,410.93333333333334,Apartment,0,0,3.9
Sinhgad Road,Outskirts,1,794.6,1,3.0,1,1,4,0.25,794.6,Apartment,4,1,13.8
Chinchwad,Outskirts,4,2267.3,5,1.0,5,4,14,0.2857142857142857,566.825,Apartment,1,0,2.4
Magarpatta,Mid-tier,5,1943.5,5,2.0,5,10,29,0.3448275862068966,388.7,Apartment,3,1,11.7
Bavdhan,Mid-tier,3,1495.1,3,2.0,2,1,21,0.047619047619047616,498.3666666666666,Apartment,3,1,11.0
Balewadi,IT Corridor,2,965.6,3,0.0,12,11,13,0.8461538461538461,482.8,Apartment,2,0,3.1
Kalyani Nagar,Premium West,3,1714.0,3,2.0,8,16,19,0.8421052631578947,571.3333333333334,Apartment,4,1,5.3
Kondhwa,Outskirts,3,1518.0,4,2.0,8,11,29,0.3793103448275862,506.0,Apartment,3,0,8.2
Kiwale,Outskirts,2,1271.3,2,0.0,8,8,11,0.7272727272727273,635.65,Apartment,4,1,13.9
Shivaji Nagar,Central,2,1091.9,3,1.0,2,11,23,0.4782608695652174,545.95,Apartment,4,1,4.4
Koregaon Park,Premium West,2,1087.3,3,2.0,2,3,6,0.5,543.65,Villa,4,1,7.9
Viman Nagar,IT Corridor,2,981.0,2,1.0,1,10,18,0.5555555555555556,490.5,Villa,3,1,6.0
Sinhgad Road,Outskirts,4,1723.9,5,2.0,1,0,12,0.0,430.975,Apartment,5,1,9.7
Kothrud,IT Corridor,2,1085.4,2,1.0,5,6,27,0.2222222222222222,542.7,Apartment,4,1,9.9
Ravet,Mid-tier,1,674.0,2,3.0,1,8,14,0.5714285714285714,674.0,Apartment,3,1,3.7
Sinhgad Road,Outskirts,4,2859.2,5,1.0,12,5,15,0.3333333333333333,714.8,Apartment,3,1,3.9
Narayan Peth,Central,2,1034.1,2,2.0,3,19,27,0.7037037037037037,517.05,Apartment,3,1,3.8
Ravet,Mid-tier,2,748.9,3,3.0,2,8,14,0.5714285714285714,374.45,Apartment,5,1,4.9
Ravet,Mid-tier,4,2918.5,5,3.0,8,3,7,0.42857142857142855,729.625,Apartment,3,1,11.6
Balewadi,IT Corridor,2,1233.7,2,2.0,12,8,10,0.8,616.85,Apartment,1,1,3.9
Ravet,Mid-tier,3,1645.1,3,2.0,5,11,22,0.5,548.3666666666667,Apartment,3,1,0.9
Narayan Peth,Central,3,1271.3,4,2.0,8,23,24,0.9583333333333334,423.76666666666665,Apartment,0,1,14.0
Hinjewadi,Mid-tier,3,1905.8,3,0.0,5,15,23,0.6521739130434783,635.2666666666667,Apartment,0,1,0.2
Wakad,Mid-tier,2,1264.5,2,2.0,1,2,26,0.07692307692307693,632.25,Apartment,3,0,0.9
Kharadi,IT Corridor,3,1787.5,3,2.0,12,5,10,0.5,595.8333333333334,Apartment,5,1,5.8
Kothrud,IT Corridor,5,2573.3,5,0.0,5,0,25,0.0,514.6600000000001,Apartment,2,1,6.7
Somwar Peth,Central,1,587.9,1,1.0,8,4,5,0.8,587.9,Apartment,2,0,6.8
Sinhgad Road,Outskirts,4,2712.4,4,3.0,2,27,27,1.0,678.1,Apartment,5,1,8.2
Swargate,Central,3,1716.1,3,1.0,2,22,27,0.8148148148148148,572.0333333333333,Builder Floor,2,1,5.8
Pashan,Premium West,4,1574.9,4,2.0,25,15,29,0.5172413793103449,393.725,Apartment,0,1,3.7
Kalyani Nagar,Premium West,2,967.8,3,1.0,18,12,25,0.48,483.9,Builder Floor,3,0,3.7
Undri,Outskirts,2,918.0,2,2.0,5,5,5,1.0,459.0,Apartment,4,1,0.4
Balewadi,IT Corridor,4,1796.4,4,3.0,12,0,4,0.0,449.1,Apartment,0,1,3.4
Kothrud,IT Corridor,2,964.0,2,1.0,2,19,26,0.7307692307692307,482.0,Apartment,5,0,9.8
Kalyani Nagar,Premium West,2,1310.1,2,2.0,3,5,5,1.0,655.05,Apartment,0,0,3.4
Hinjewadi,Mid-tier,3,1677.6,3,1.0,2,9,19,0.47368421052631576,559.1999999999999,Apartment,4,0,9.6
Ravet,Mid-tier,2,742.7,2,0.0,5,2,6,0.3333333333333333,371.35,Builder Floor,1,1,9.8
Hinjewadi,Mid-tier,4,2271.4,5,2.0,8,8,10,0.8,567.85,Apartment,0,1,0.9
Somwar Peth,Central,1,627.5,1,0.0,5,1,13,0.07692307692307693,627.5,Builder Floor,2,0,7.8
